"","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M_MIN","T2M_MAX","PRECTOTCORR","RH2M","WS10M","ALLSKY_SFC_PAR_TOT"
"260",46.29,-63.12,1990,11,15,319,1990-11-15,-6.46,-2.33,0.59,84.25,7.2,62.8
"261",46.29,-63.12,1990,11,16,320,1990-11-16,-4.57,0.17,10.6,96.56,6.48,119.3
"262",46.29,-63.12,1990,11,17,321,1990-11-17,-2.35,0.06,2.29,91.56,8.45,71.4
"263",46.29,-63.12,1990,11,18,322,1990-11-18,-3.39,0.09,0.34,92.19,8.48,67.1
"264",46.29,-63.12,1990,11,19,323,1990-11-19,-4.46,-1.45,1.39,85.12,13.52,118.1
"265",46.29,-63.12,1990,11,20,324,1990-11-20,-4.47,-1.28,0.13,81.25,11.68,126.2
"266",46.29,-63.12,1990,11,21,325,1990-11-21,-5.06,-1.22,0,87.19,5.38,156.7
"267",46.29,-63.12,1990,11,22,326,1990-11-22,-6.24,-0.66,0,84.25,5.25,136.7
"268",46.29,-63.12,1990,11,23,327,1990-11-23,-6.66,-1.31,0.28,86.06,4.12,133.8
"269",46.29,-63.12,1990,11,24,328,1990-11-24,-3.81,-2.17,1.89,92.69,5,123
"270",46.29,-63.12,1990,11,25,329,1990-11-25,-3.86,-1.06,2.14,91.88,6.47,137.4
"271",46.29,-63.12,1990,11,26,330,1990-11-26,-2.68,-1.21,3.79,94.81,6.8,95.5
"272",46.29,-63.12,1990,11,27,331,1990-11-27,-2.56,-0.85,0.86,90.5,4.99,82.7
"273",46.29,-63.12,1990,11,28,332,1990-11-28,-2.18,-0.89,1.23,93.25,1.04,88.5
"274",46.29,-63.12,1990,11,29,333,1990-11-29,-3.21,-0.97,1.33,89.44,1.95,70.2
"275",46.29,-63.12,1990,11,30,334,1990-11-30,-3.67,-1.77,0.61,86.31,4.98,138.3
"276",46.29,-63.12,1990,12,1,335,1990-12-01,-2.02,-0.41,5.81,95.31,10.41,50.5
"277",46.29,-63.12,1990,12,2,336,1990-12-02,-2.73,-0.1,0.32,93.44,5.94,74.4
"278",46.29,-63.12,1990,12,3,337,1990-12-03,-2.6,-0.83,1.95,86.88,7.22,152
"279",46.29,-63.12,1990,12,4,338,1990-12-04,-2.27,-0.3,2.08,92.25,2.77,106
"280",46.29,-63.12,1990,12,5,339,1990-12-05,-1.47,0.04,0.5,84.44,8.54,135.4
"281",46.29,-63.12,1990,12,6,340,1990-12-06,-2.38,-1.6,0.48,93.56,4.42,115
"282",46.29,-63.12,1990,12,7,341,1990-12-07,-2.9,-1.49,0.32,89.44,4.75,152.4
"283",46.29,-63.12,1990,12,8,342,1990-12-08,-3.06,-2.46,0.7,86.88,3.73,105
"284",46.29,-63.12,1990,12,9,343,1990-12-09,-2.82,-1.8,2.17,90.06,4.02,138.6
"285",46.29,-63.12,1990,12,10,344,1990-12-10,-2.59,-1.2,0.63,88.44,4.39,137.8
"286",46.29,-63.12,1990,12,11,345,1990-12-11,-3.06,-1.22,0.88,89.5,8.02,116.5
"287",46.29,-63.12,1990,12,12,346,1990-12-12,-2.29,-0.67,0.99,84.62,7.32,70.3
"288",46.29,-63.12,1990,12,13,347,1990-12-13,-3.09,-0.84,0.65,83.38,10.17,117.6
"289",46.29,-63.12,1990,12,14,348,1990-12-14,-1.92,-0.99,0.62,80.44,9.63,99.5
"290",46.29,-63.12,1990,12,15,349,1990-12-15,-1.38,-0.64,1.85,88.19,5.28,107
"291",46.29,-63.12,1990,12,16,350,1990-12-16,-1.4,-0.35,0.89,85.94,5.62,67
"292",46.29,-63.12,1990,12,17,351,1990-12-17,-2.33,-1.49,0.76,86.12,5.85,149
"293",46.29,-63.12,1990,12,18,352,1990-12-18,-2.63,-1.05,1.02,86.75,6.34,97.9
"294",46.29,-63.12,1990,12,19,353,1990-12-19,-1.85,-0.67,1.81,86.19,9.74,73.7
"295",46.29,-63.12,1990,12,20,354,1990-12-20,-1.46,-0.95,0.8,88.44,6.13,84.6
"296",46.29,-63.12,1990,12,21,355,1990-12-21,-2.99,-1.3,0.64,84.81,3.73,111.4
"297",46.29,-63.12,1990,12,22,356,1990-12-22,-2.65,-0.66,4.67,94.5,8.27,92.5
"298",46.29,-63.12,1990,12,23,357,1990-12-23,-1.3,-0.7,2.09,97.44,5.34,131.8
"299",46.29,-63.12,1990,12,24,358,1990-12-24,-1.68,-0.86,0.58,95.38,5.09,51.7
"300",46.29,-63.12,1990,12,25,359,1990-12-25,-1.56,-0.17,3.7,95.25,3.59,92.1
"301",46.29,-63.12,1990,12,26,360,1990-12-26,-0.57,-0.02,1.47,94.12,2.8,142.5
"302",46.29,-63.12,1990,12,27,361,1990-12-27,-0.45,0.07,0.44,92.69,2.34,122.4
"303",46.29,-63.12,1990,12,28,362,1990-12-28,-1.02,0.08,0.19,89.81,7.55,104.6
"304",46.29,-63.12,1990,12,29,363,1990-12-29,-0.81,-0.26,3.76,92.31,8.38,77.8
"305",46.29,-63.12,1990,12,30,364,1990-12-30,-1.16,0.03,6.13,91.44,7.94,56.6
"306",46.29,-63.12,1990,12,31,365,1990-12-31,-0.31,0.33,4.14,96.44,9.66,65.1
"307",46.29,-63.12,1991,1,1,1,1991-01-01,-0.12,0.54,2,95.12,9.42,39.3
"308",46.29,-63.12,1991,1,2,2,1991-01-02,-0.85,-0.01,5.48,88.12,11.95,75
"309",46.29,-63.12,1991,1,3,3,1991-01-03,-0.74,0.11,0,84.5,6.2,161.4
"310",46.29,-63.12,1991,1,4,4,1991-01-04,-0.45,0.25,0,86.06,6.42,121
"311",46.29,-63.12,1991,1,5,5,1991-01-05,-0.34,-0.13,0.16,88.19,4.9,113.5
"312",46.29,-63.12,1991,1,6,6,1991-01-06,-1.56,0.09,0.42,86,5.77,112
"313",46.29,-63.12,1991,1,7,7,1991-01-07,-1.99,0.1,0.48,84,3.97,128.5
"314",46.29,-63.12,1991,1,8,8,1991-01-08,-0.43,0.59,0.25,86.62,5.31,133.7
"315",46.29,-63.12,1991,1,9,9,1991-01-09,-1.17,0.34,0.55,83.12,4.49,140
"316",46.29,-63.12,1991,1,10,10,1991-01-10,-0.84,0.84,5.04,88,3.57,117.1
"317",46.29,-63.12,1991,1,11,11,1991-01-11,-1.7,0.76,1.11,91.69,3.89,118.8
"318",46.29,-63.12,1991,1,12,12,1991-01-12,-1.74,-0.4,0.57,88.69,6.24,120
"319",46.29,-63.12,1991,1,13,13,1991-01-13,-1.41,0.32,0.71,86.38,7.25,48.5
"320",46.29,-63.12,1991,1,14,14,1991-01-14,-0.82,0.43,1.1,84.44,9.24,96.5
"321",46.29,-63.12,1991,1,15,15,1991-01-15,-0.06,0.9,3.47,88.81,9.21,112.9
"322",46.29,-63.12,1991,1,16,16,1991-01-16,0.62,2.14,9.69,95.38,9.98,44
"323",46.29,-63.12,1991,1,17,17,1991-01-17,0.79,2.05,12.06,90.88,17.97,87.3
"324",46.29,-63.12,1991,1,18,18,1991-01-18,0,1.83,2.31,93.69,8.82,93.6
"325",46.29,-63.12,1991,1,19,19,1991-01-19,-1.22,0.27,0.91,89.81,5.45,93.5
"326",46.29,-63.12,1991,1,20,20,1991-01-20,-2.69,-0.6,1.06,87,3.38,77.5
"327",46.29,-63.12,1991,1,21,21,1991-01-21,-2.57,-0.31,0.27,77,4.16,118
"328",46.29,-63.12,1991,1,22,22,1991-01-22,-0.78,0.6,0.01,70.31,2.77,85.1
"329",46.29,-63.12,1991,1,23,23,1991-01-23,-0.8,0.55,0.08,75.06,1.57,111.8
"330",46.29,-63.12,1991,1,24,24,1991-01-24,-0.65,0.28,0.97,85.06,5.05,117.2
"331",46.29,-63.12,1991,1,25,25,1991-01-25,-1.18,-0.09,2.41,89.88,6.08,124.7
"332",46.29,-63.12,1991,1,26,26,1991-01-26,-0.57,0.19,0.26,81.62,3.43,138
"333",46.29,-63.12,1991,1,27,27,1991-01-27,-0.79,-0.53,0.18,83.19,3.27,124.2
"334",46.29,-63.12,1991,1,28,28,1991-01-28,-0.42,0.89,10.27,91.62,10.92,73.4
"335",46.29,-63.12,1991,1,29,29,1991-01-29,0.61,1.73,1.73,92.56,10.79,108.3
"336",46.29,-63.12,1991,1,30,30,1991-01-30,0.48,1.81,0.74,91.44,7.46,115.2
"337",46.29,-63.12,1991,1,31,31,1991-01-31,-0.92,1.04,0.29,88.12,7,117.7
"338",46.29,-63.12,1991,2,1,32,1991-02-01,-0.45,0.99,8.94,94.69,12.12,42.8
"339",46.29,-63.12,1991,2,2,33,1991-02-02,0.05,0.94,1.06,95.88,6.63,61.9
"340",46.29,-63.12,1991,2,3,34,1991-02-03,0.37,1.33,0.12,88.38,4.01,111
"341",46.29,-63.12,1991,2,4,35,1991-02-04,0.37,0.68,2.15,92.94,5.3,85.5
"342",46.29,-63.12,1991,2,5,36,1991-02-05,0.1,1.17,3.58,94.56,7.95,42.2
"343",46.29,-63.12,1991,2,6,37,1991-02-06,0.7,1.48,0.18,93.62,6.84,96.4
"344",46.29,-63.12,1991,2,7,38,1991-02-07,0.37,0.8,0.8,94.56,7.15,83.5
"345",46.29,-63.12,1991,2,8,39,1991-02-08,-0.96,0.53,1.3,90.88,6.47,95
"346",46.29,-63.12,1991,2,9,40,1991-02-09,-1.01,-0.32,1.66,87.06,4.73,83
"347",46.29,-63.12,1991,2,10,41,1991-02-10,-0.23,0.94,1.13,84.69,1.76,85.7
"348",46.29,-63.12,1991,2,11,42,1991-02-11,0.8,1.56,0.77,82.88,2.98,115.1
"349",46.29,-63.12,1991,2,12,43,1991-02-12,0.08,1.58,0.34,84.06,6.15,105.6
"350",46.29,-63.12,1991,2,13,44,1991-02-13,0.09,0.59,7.35,83.69,12.21,81.5
"351",46.29,-63.12,1991,2,14,45,1991-02-14,0.77,1.65,2.25,94.5,7.27,85.4
"352",46.29,-63.12,1991,2,15,46,1991-02-15,0.76,2.14,2.15,94.19,5.34,43.6
"353",46.29,-63.12,1991,2,16,47,1991-02-16,-0.29,0.64,1.09,90.19,6.13,81.4
"354",46.29,-63.12,1991,2,17,48,1991-02-17,0,1.26,0.81,83,6.62,83.7
"355",46.29,-63.12,1991,2,18,49,1991-02-18,0.13,1.86,1.38,93.19,6,87.1
"356",46.29,-63.12,1991,2,19,50,1991-02-19,-0.13,1.47,6.13,95.12,4.3,66.6
"357",46.29,-63.12,1991,2,20,51,1991-02-20,-0.08,1.55,5.85,92.44,6.74,74.7
"358",46.29,-63.12,1991,2,21,52,1991-02-21,-0.33,2.17,2.1,84.62,12.33,75.1
"359",46.29,-63.12,1991,2,22,53,1991-02-22,0.69,1.96,2.79,95.12,7.51,74.5
"360",46.29,-63.12,1991,2,23,54,1991-02-23,-0.72,1.29,0.7,87.25,1.73,64.2
"361",46.29,-63.12,1991,2,24,55,1991-02-24,-0.49,1.69,0.11,84.56,2.25,63.3
"362",46.29,-63.12,1991,2,25,56,1991-02-25,0.44,1.26,0.78,84,5.2,69
"363",46.29,-63.12,1991,2,26,57,1991-02-26,-0.51,1.47,0.99,84.75,6.93,78.9
"364",46.29,-63.12,1991,2,27,58,1991-02-27,1.09,2.31,3.61,91.31,11.93,57.4
"365",46.29,-63.12,1991,2,28,59,1991-02-28,0.49,2.29,0.83,89.19,6.9,82
"366",46.29,-63.12,1991,3,1,60,1991-03-01,0.79,1.83,4.81,94.62,7.73,43.8
"367",46.29,-63.12,1991,3,2,61,1991-03-02,-0.17,1.69,0.77,88.62,4.15,35.3
"368",46.29,-63.12,1991,3,3,62,1991-03-03,-0.17,1.4,2.58,91.06,8.73,59.5
"369",46.29,-63.12,1991,3,4,63,1991-03-04,0.62,1.49,0.29,84.25,4.86,75.5
"370",46.29,-63.12,1991,3,5,64,1991-03-05,0.67,1.66,0.58,81.69,5.59,69.4
"371",46.29,-63.12,1991,3,6,65,1991-03-06,-0.62,1.55,0.38,77.38,5.1,75
"372",46.29,-63.12,1991,3,7,66,1991-03-07,-1.21,1.19,1.06,75.75,5.54,75.3
"373",46.29,-63.12,1991,3,8,67,1991-03-08,0.56,1.79,4.93,91.44,6.66,66
"374",46.29,-63.12,1991,3,9,68,1991-03-09,0.37,1.48,0.95,84.88,10.05,60.3
"375",46.29,-63.12,1991,3,10,69,1991-03-10,-0.23,0.84,1.93,77.44,7.05,47.8
"376",46.29,-63.12,1991,3,11,70,1991-03-11,0.24,0.98,1.09,77.19,12.27,66.3
"377",46.29,-63.12,1991,3,12,71,1991-03-12,0.69,1.82,5.51,91.25,12.73,45.5
"378",46.29,-63.12,1991,3,13,72,1991-03-13,1.07,2.27,5.6,95.75,8.85,47.3
"379",46.29,-63.12,1991,3,14,73,1991-03-14,0.7,1.9,0.61,88.56,8.66,61.6
"380",46.29,-63.12,1991,3,15,74,1991-03-15,-0.56,1.56,0.99,79.69,4.39,53.2
"381",46.29,-63.12,1991,3,16,75,1991-03-16,-0.45,1.37,5.18,91.69,5.43,27.2
"382",46.29,-63.12,1991,3,17,76,1991-03-17,-1.06,0.39,1.25,92,4.3,38
"383",46.29,-63.12,1991,3,18,77,1991-03-18,-1.42,-0.51,2.23,89.19,3.5,48.1
"384",46.29,-63.12,1991,3,19,78,1991-03-19,-1.24,0.58,2.64,87.12,8.54,39.1
"385",46.29,-63.12,1991,3,20,79,1991-03-20,-1.13,1.49,7.89,87.81,6.62,56
"386",46.29,-63.12,1991,3,21,80,1991-03-21,-0.74,0.76,0.71,79.25,9.19,50.1
"387",46.29,-63.12,1991,3,22,81,1991-03-22,-1.38,0.66,14.76,85,12.02,2.2
"388",46.29,-63.12,1991,3,23,82,1991-03-23,-0.13,0.76,1.93,89.44,14.55,21.9
"389",46.29,-63.12,1991,3,24,83,1991-03-24,-1.4,0.97,0.15,75.69,11.27,47.9
"390",46.29,-63.12,1991,3,25,84,1991-03-25,0.49,1.48,8.35,93.75,10.62,32.1
"391",46.29,-63.12,1991,3,26,85,1991-03-26,0.73,1.21,3.77,97.5,8.75,36.8
"392",46.29,-63.12,1991,3,27,86,1991-03-27,0.69,2.05,1.87,91.31,4.75,32.4
"393",46.29,-63.12,1991,3,28,87,1991-03-28,-2.03,1.48,0.76,91.94,7.35,29.2
"394",46.29,-63.12,1991,3,29,88,1991-03-29,-2.41,-0.46,2.55,83.44,11.08,28.9
"395",46.29,-63.12,1991,3,30,89,1991-03-30,-2.4,0.41,0.09,74.94,11.48,37.3
"396",46.29,-63.12,1991,3,31,90,1991-03-31,-2.6,-1.12,0.76,86.44,6.24,36.4
"397",46.29,-63.12,1991,4,1,91,1991-04-01,-2.7,-1.46,0.2,81.62,2.58,36.3
"398",46.29,-63.12,1991,4,2,92,1991-04-02,-2.38,0.61,0.57,81.25,4.64,24.6
"399",46.29,-63.12,1991,4,3,93,1991-04-03,-1.25,-0.18,5.96,83.81,15.16,11.3
"400",46.29,-63.12,1991,4,4,94,1991-04-04,-2.11,-0.1,0.55,77.94,10.29,33.6
"401",46.29,-63.12,1991,4,5,95,1991-04-05,-2.6,-1.92,0.54,77.06,13.02,21.3
"402",46.29,-63.12,1991,4,6,96,1991-04-06,-2.2,0.08,0.29,78.56,8.16,26.2
"403",46.29,-63.12,1991,4,7,97,1991-04-07,-0.76,0.34,3.39,90.56,6.07,21.7
"404",46.29,-63.12,1991,4,8,98,1991-04-08,-3.52,-1,4.16,89.5,10.22,20.3
"405",46.29,-63.12,1991,4,9,99,1991-04-09,-3.24,-0.38,0.57,72.81,12.83,19.6
"406",46.29,-63.12,1991,4,10,100,1991-04-10,-1.99,-1.45,0.48,73.94,9.78,20.6
"407",46.29,-63.12,1991,4,11,101,1991-04-11,-1.46,0.38,0.76,73.88,6.28,19.3
"408",46.29,-63.12,1991,4,12,102,1991-04-12,-1.97,0.34,0.3,77.19,4.51,19.7
"409",46.29,-63.12,1991,4,13,103,1991-04-13,-1.33,-0.44,0.86,85.94,6.09,23.1
"410",46.29,-63.12,1991,4,14,104,1991-04-14,-1.3,0.35,16.87,85.75,10.41,17.7
"411",46.29,-63.12,1991,4,15,105,1991-04-15,0.57,1.23,2.57,91.81,9.41,17.8
"412",46.29,-63.12,1991,4,16,106,1991-04-16,0.13,1.1,1.3,88.88,10.48,19.6
"413",46.29,-63.12,1991,4,17,107,1991-04-17,-0.45,0.46,0.26,85.06,9.92,18.3
"414",46.29,-63.12,1991,4,18,108,1991-04-18,-1.01,-0.41,0.39,88.06,5.91,14.1
"415",46.29,-63.12,1991,4,19,109,1991-04-19,-2,-0.24,7.82,86.38,10,13.1
"416",46.29,-63.12,1991,4,20,110,1991-04-20,-2.45,-0.52,1.82,86,6.27,12.7
"417",46.29,-63.12,1991,4,21,111,1991-04-21,-2.19,-0.58,2.53,84.12,9.13,12.2
"418",46.29,-63.12,1991,4,22,112,1991-04-22,-3.4,-1.2,0.89,80.56,7.77,9.5
"419",46.29,-63.12,1991,4,23,113,1991-04-23,-3.38,-1.24,0.93,83.12,10.07,12.7
"420",46.29,-63.12,1991,4,24,114,1991-04-24,-4.1,-1.19,0.38,78.69,7.38,14.1
"421",46.29,-63.12,1991,4,25,115,1991-04-25,-4.14,-2.07,0.95,65.56,3.73,16.4
"422",46.29,-63.12,1991,4,26,116,1991-04-26,-3.24,-1.06,2.58,81.38,9.43,13.5
"423",46.29,-63.12,1991,4,27,117,1991-04-27,-3.64,-1.25,0.77,74.5,6.55,12.1
"424",46.29,-63.12,1991,4,28,118,1991-04-28,-3.71,-2.22,0.81,74.12,8.18,9.1
"425",46.29,-63.12,1991,4,29,119,1991-04-29,-3.22,-1.43,0.99,68.12,6.02,9.9
"426",46.29,-63.12,1991,4,30,120,1991-04-30,-2.32,-1.27,0.26,71.88,5.44,9
"427",46.29,-63.12,1991,5,1,121,1991-05-01,-3.04,-1.17,4.95,83.75,10.94,8.3
"428",46.29,-63.12,1991,5,2,122,1991-05-02,-2.29,-0.3,3.87,89.69,8.27,7.5
"429",46.29,-63.12,1991,5,3,123,1991-05-03,-3.5,-1.92,1.01,86.44,4.55,10.1
"430",46.29,-63.12,1991,5,4,124,1991-05-04,-2.28,-0.01,5.31,89.38,9.8,7.3
"431",46.29,-63.12,1991,5,5,125,1991-05-05,-1.92,-0.32,2.36,86.94,10.04,7.5
"432",46.29,-63.12,1991,5,6,126,1991-05-06,-2.83,-0.68,2.25,87.19,8.95,7.3
"433",46.29,-63.12,1991,5,7,127,1991-05-07,-2.49,-1.24,2.57,87.25,8.76,7.3
"434",46.29,-63.12,1991,5,8,128,1991-05-08,-6.25,-2.69,1.09,84,7.83,5.9
"435",46.29,-63.12,1991,5,9,129,1991-05-09,-5.79,-4.66,0.34,77.19,5.89,5.3
"436",46.29,-63.12,1991,5,10,130,1991-05-10,-4.27,-1.43,1.54,78.69,6.36,5.1
"437",46.29,-63.12,1991,5,11,131,1991-05-11,-3.02,-0.62,4.16,88.12,11.73,4.8
"438",46.29,-63.12,1991,5,12,132,1991-05-12,-3.63,-1.34,10.82,84.25,11.74,4.6
"439",46.29,-63.12,1991,5,13,133,1991-05-13,-4.6,-0.94,5.83,89.69,9.84,4.3
"440",46.29,-63.12,1991,5,14,134,1991-05-14,-4.53,-1.22,8.61,89.38,10.16,4
"441",46.29,-63.12,1991,5,15,135,1991-05-15,-2.44,-0.67,1.62,84.81,6.46,3.8
"442",46.29,-63.12,1991,5,16,136,1991-05-16,-1.38,0.05,4.61,87.12,11.38,4
"443",46.29,-63.12,1991,5,17,137,1991-05-17,-1.45,0.05,7.83,92.81,12.09,3.6
"444",46.29,-63.12,1991,5,18,138,1991-05-18,-3.9,-0.61,0.88,77.81,8.23,4.9
"445",46.29,-63.12,1991,5,19,139,1991-05-19,-5.55,-2.88,0.85,81.06,7.42,3.2
"446",46.29,-63.12,1991,5,20,140,1991-05-20,-3,-0.84,2.77,86.5,13.18,3.6
"447",46.29,-63.12,1991,5,21,141,1991-05-21,-3.38,-0.79,0.83,82.12,10.43,3.3
"448",46.29,-63.12,1991,5,22,142,1991-05-22,-5.45,-2.7,0,68.19,9.27,3.7
"449",46.29,-63.12,1991,5,23,143,1991-05-23,-5.46,-4.31,0.01,70.38,3.79,2.6
"450",46.29,-63.12,1991,5,24,144,1991-05-24,-4.05,-3.02,0.72,74.38,11.52,2.4
"451",46.29,-63.12,1991,5,25,145,1991-05-25,-3.05,0.05,13.62,87.69,13.55,2.3
"452",46.29,-63.12,1991,5,26,146,1991-05-26,-1.49,-0.56,1.64,90.94,7.05,2.9
"453",46.29,-63.12,1991,5,27,147,1991-05-27,-2.54,-0.87,0.8,81.06,2.93,2.5
"454",46.29,-63.12,1991,5,28,148,1991-05-28,-2.12,-0.38,7.31,88.88,9.33,1.9
"455",46.29,-63.12,1991,5,29,149,1991-05-29,-1.77,-0.64,3.46,87.69,11.45,1.8
"456",46.29,-63.12,1991,5,30,150,1991-05-30,-1.39,-0.78,3.78,87,9.34,2
"457",46.29,-63.12,1991,5,31,151,1991-05-31,-0.96,-0.16,4.9,87.94,11.27,1.8
"458",46.29,-63.12,1991,6,1,152,1991-06-01,-1.24,-0.1,9.31,90.19,12.9,1.5
"459",46.29,-63.12,1991,6,2,153,1991-06-02,-2.42,-0.24,0.63,78.12,8.72,1.6
"460",46.29,-63.12,1991,6,3,154,1991-06-03,-2.35,-0.73,2.92,90.88,10.16,2
"461",46.29,-63.12,1991,6,4,155,1991-06-04,-2.87,-0.85,1.5,84.44,13.38,1.4
"462",46.29,-63.12,1991,6,5,156,1991-06-05,-2.05,0.01,3.53,88.81,9.93,1.3
"463",46.29,-63.12,1991,6,6,157,1991-06-06,-1.7,0.05,2.29,92.94,7.54,1.2
"464",46.29,-63.12,1991,6,7,158,1991-06-07,-1.47,-1.03,2.52,89.25,10.27,1.7
"465",46.29,-63.12,1991,6,8,159,1991-06-08,-2.85,-1.48,4.54,90.56,7.09,1.1
"466",46.29,-63.12,1991,6,9,160,1991-06-09,-4.95,-3.21,5.16,90.19,15.64,1.1
"467",46.29,-63.12,1991,6,10,161,1991-06-10,-5.35,-3.6,3.29,86.06,13.87,1
"468",46.29,-63.12,1991,6,11,162,1991-06-11,-4.92,-3.6,1.54,82.44,9.82,0.9
"469",46.29,-63.12,1991,6,12,163,1991-06-12,-5.51,-4.27,1.7,81.31,9.85,1
"470",46.29,-63.12,1991,6,13,164,1991-06-13,-5.51,-4.67,2.18,83.19,11.36,0.9
"471",46.29,-63.12,1991,6,14,165,1991-06-14,-6.63,-4.02,0.42,73.19,4.52,1.1
"472",46.29,-63.12,1991,6,15,166,1991-06-15,-7.21,-3.92,0.58,75.5,5.05,1
"473",46.29,-63.12,1991,6,16,167,1991-06-16,-7.42,-4.74,0.47,65.44,1.8,1
"474",46.29,-63.12,1991,6,17,168,1991-06-17,-5.92,-3.52,0.95,75.38,5.02,1
"475",46.29,-63.12,1991,6,18,169,1991-06-18,-3.4,-1.45,3.69,93.69,5.77,0.8
"476",46.29,-63.12,1991,6,19,170,1991-06-19,-3.09,-1.5,1.75,93.06,6.18,0.8
"477",46.29,-63.12,1991,6,20,171,1991-06-20,-2.35,-1.59,1.52,85.19,10.95,0.8
"478",46.29,-63.12,1991,6,21,172,1991-06-21,-2.85,0.45,5.12,86.06,15.2,0.8
"479",46.29,-63.12,1991,6,22,173,1991-06-22,-2.7,-1.84,0.61,79.44,10.2,0.9
"480",46.29,-63.12,1991,6,23,174,1991-06-23,-3.5,-0.58,16.38,93.38,12.14,0.8
"481",46.29,-63.12,1991,6,24,175,1991-06-24,-1.93,-0.75,12.81,85.94,12.52,1.1
"482",46.29,-63.12,1991,6,25,176,1991-06-25,-6.1,-1.13,8.61,88.88,15.39,0.8
"483",46.29,-63.12,1991,6,26,177,1991-06-26,-7.05,-2.36,0.73,85.62,11.88,1
"484",46.29,-63.12,1991,6,27,178,1991-06-27,-2.21,-1.39,2.21,93.62,11.78,1.2
"485",46.29,-63.12,1991,6,28,179,1991-06-28,-2.73,-0.67,2.94,82.62,13.66,1
"486",46.29,-63.12,1991,6,29,180,1991-06-29,-4.88,-2.72,4.29,87.5,7.81,1.2
"487",46.29,-63.12,1991,6,30,181,1991-06-30,-6.02,-0.62,10.28,88.69,8.34,0.9
"488",46.29,-63.12,1991,7,1,182,1991-07-01,-2.83,-0.74,4.96,92.12,10.41,0.9
"489",46.29,-63.12,1991,7,2,183,1991-07-02,-3.98,-2.47,2.4,79.12,10.97,1
"490",46.29,-63.12,1991,7,3,184,1991-07-03,-5.55,-2.07,4.73,84.31,15.2,1
"491",46.29,-63.12,1991,7,4,185,1991-07-04,-5.69,-4.42,1.65,82,10.03,1.1
"492",46.29,-63.12,1991,7,5,186,1991-07-05,-5.92,-4.72,1.18,81.56,3.7,1.2
"493",46.29,-63.12,1991,7,6,187,1991-07-06,-4.39,-0.74,9.34,94.31,9.47,1.2
"494",46.29,-63.12,1991,7,7,188,1991-07-07,-3.16,-0.56,20.66,95.44,10.8,1.2
"495",46.29,-63.12,1991,7,8,189,1991-07-08,-4.59,-2.44,0.74,81.69,9.17,1.2
"496",46.29,-63.12,1991,7,9,190,1991-07-09,-6.17,-4.68,0.23,73.25,5.84,1.8
"497",46.29,-63.12,1991,7,10,191,1991-07-10,-5.42,-0.78,5.29,87.19,9.77,1.5
"498",46.29,-63.12,1991,7,11,192,1991-07-11,-5.69,-2.07,1.38,88.5,7.12,1.7
"499",46.29,-63.12,1991,7,12,193,1991-07-12,-5.85,-0.79,6.88,88.62,10.02,2
"500",46.29,-63.12,1991,7,13,194,1991-07-13,-4.84,-0.98,0.97,85,9.41,1.9
"501",46.29,-63.12,1991,7,14,195,1991-07-14,-11.18,-4.52,1.96,93.62,6.69,1.7
"502",46.29,-63.12,1991,7,15,196,1991-07-15,-8.96,-5.79,0.75,73.12,4.07,1.8
"503",46.29,-63.12,1991,7,16,197,1991-07-16,-8.12,-6.16,1.38,78.62,6.65,2.3
"504",46.29,-63.12,1991,7,17,198,1991-07-17,-10.87,-8.25,0.35,88.62,6.08,2.1
"505",46.29,-63.12,1991,7,18,199,1991-07-18,-9.24,-7.52,1.63,87.56,11.29,2.1
"506",46.29,-63.12,1991,7,19,200,1991-07-19,-11.11,-7.59,1.19,88.62,10.6,2.2
"507",46.29,-63.12,1991,7,20,201,1991-07-20,-12.21,-10.86,0.82,89.88,7,3.1
"508",46.29,-63.12,1991,7,21,202,1991-07-21,-12.49,-9.48,2.3,87.69,7.86,2.5
"509",46.29,-63.12,1991,7,22,203,1991-07-22,-14.13,-11.46,0.11,86.19,3.91,2.7
"510",46.29,-63.12,1991,7,23,204,1991-07-23,-11.48,-6.76,1.17,88.12,6.41,2.8
"511",46.29,-63.12,1991,7,24,205,1991-07-24,-12.56,-8.51,0.82,80.62,3.11,3.8
"512",46.29,-63.12,1991,7,25,206,1991-07-25,-12.53,-6.35,2.73,88.94,6.27,3.6
"513",46.29,-63.12,1991,7,26,207,1991-07-26,-10.53,-6.81,1.58,96.69,7.62,4.6
"514",46.29,-63.12,1991,7,27,208,1991-07-27,-13.92,-8.67,2.08,94.12,10.44,3.4
"515",46.29,-63.12,1991,7,28,209,1991-07-28,-15.1,-6.38,1.82,92.81,8.19,3.7
"516",46.29,-63.12,1991,7,29,210,1991-07-29,-8.67,-6.62,3.4,95.25,11.96,3.8
"517",46.29,-63.12,1991,7,30,211,1991-07-30,-10.91,-6.88,1.74,93.69,13.64,4
"518",46.29,-63.12,1991,7,31,212,1991-07-31,-15.67,-10.86,1.75,93.44,11.91,4.6
"519",46.29,-63.12,1991,8,1,213,1991-08-01,-16.67,-9.29,0.22,98.38,5.82,5.7
"520",46.29,-63.12,1991,8,2,214,1991-08-02,-8.95,-4.51,1.11,93.44,9.66,6
"521",46.29,-63.12,1991,8,3,215,1991-08-03,-13.32,-5.21,2.43,94.56,13.25,6.2
